respondent_id,date,wave_id,brand_id,product_id,vertical_id,market,segment,ad_recall,brand_link,distinctive_asset,trust,value_for_money,premium,fun,personal_relevance,consideration,competitor_salience
R008926,2024-05-01,2024-05,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,4,2,3,2,0,1
R008927,2024-05-01,2024-05,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,2,5,1,3,5,0,0
R008928,2024-05-01,2024-05,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,5,1,3,3,2,0,1
R008929,2024-05-01,2024-05,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,4,5,2,2,1,0,1
R008930,2024-06-01,2024-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,2,1,5,4,1,0,1
R008931,2024-06-01,2024-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,4,1,1,2,0,1
R008932,2024-06-01,2024-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,0,4,5,1,2,2,0,1
R008933,2024-06-01,2024-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,4,3,2,4,3,0,0
R008934,2024-06-01,2024-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,0,5,2,5,4,1,1,0
R008935,2024-06-01,2024-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,4,5,4,5,5,1,0
R008936,2024-06-01,2024-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,4,4,2,3,4,1,0
R008937,2024-06-01,2024-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,2,1,4,3,4,0,1
R008938,2024-06-01,2024-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,0,4,4,4,5,5,1,0
R008939,2024-06-01,2024-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,1,4,1,4,4,4,1,0
R008940,2024-07-01,2024-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,4,5,3,4,4,1,0
R008941,2024-07-01,2024-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,1,4,3,3,2,0,1
R008942,2024-07-01,2024-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,1,5,4,5,3,1,0,1
R008943,2024-07-01,2024-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,5,5,5,5,4,1,0
R008944,2024-07-01,2024-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,2,1,1,3,2,0,1
R008945,2024-07-01,2024-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,2,3,1,1,0,1
R008946,2024-07-01,2024-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,5,1,5,2,5,0,1
R008947,2024-07-01,2024-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,2,5,3,3,1,0,0
R008948,2024-07-01,2024-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,4,4,2,4,4,1,1
R008949,2024-07-01,2024-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,1,1,2,1,0,1
R008950,2024-08-01,2024-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,2,3,3,2,2,0,1
R008951,2024-08-01,2024-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,2,2,1,2,0,1
R008952,2024-08-01,2024-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,1,2,1,2,1,2,1,0
R008953,2024-08-01,2024-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,1,5,3,1,3,1,0
R008954,2024-08-01,2024-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,3,3,5,1,3,0,1
R008955,2024-08-01,2024-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,0,5,5,4,1,5,0,1
R008956,2024-08-01,2024-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,1,4,5,1,3,1,1,0
R008957,2024-08-01,2024-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,3,3,4,1,3,0,1
R008958,2024-08-01,2024-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,1,5,3,4,5,5,1,0
R008959,2024-08-01,2024-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,5,5,4,4,5,1,0
R008960,2024-09-01,2024-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,5,2,5,1,3,0,1
R008961,2024-09-01,2024-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,4,3,1,1,2,1,0
R008962,2024-09-01,2024-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,3,3,1,4,0,1
R008963,2024-09-01,2024-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,5,1,5,4,4,0,1
R008964,2024-09-01,2024-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,5,4,5,4,4,1,0
R008965,2024-09-01,2024-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,3,4,1,1,0,0
R008966,2024-09-01,2024-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,3,5,3,1,5,1,0
R008967,2024-09-01,2024-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,4,1,2,3,0,1
R008968,2024-09-01,2024-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,0,2,3,5,4,5,1,1
R008969,2024-09-01,2024-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,4,5,4,4,5,0,1
R008970,2024-10-01,2024-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,4,1,1,2,2,0,1
R008971,2024-10-01,2024-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,4,5,4,5,4,1,0
R008972,2024-10-01,2024-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,5,2,4,4,4,1,1
R008973,2024-10-01,2024-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,4,5,1,5,4,0,1
R008974,2024-10-01,2024-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,5,5,1,3,5,0,1
R008975,2024-10-01,2024-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,3,3,1,3,0,1
R008976,2024-10-01,2024-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,4,2,4,2,1,0,0
R008977,2024-10-01,2024-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,0,2,3,1,3,1,1,1
R008978,2024-10-01,2024-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,2,5,3,4,3,0,1
R008979,2024-10-01,2024-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,5,3,5,1,3,0,1
R008980,2024-11-01,2024-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,0,1,4,2,2,1,0,1
R008981,2024-11-01,2024-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,5,5,3,4,4,0,1
R008982,2024-11-01,2024-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,0,5,5,4,4,5,1,0
R008983,2024-11-01,2024-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,5,2,3,2,2,0,0
R008984,2024-11-01,2024-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,1,2,5,4,4,1,0
R008985,2024-11-01,2024-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,0,4,4,1,4,4,1,0
R008986,2024-11-01,2024-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,0,5,3,5,5,5,1,1
R008987,2024-11-01,2024-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,2,2,2,3,1,0,1
R008988,2024-11-01,2024-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,2,4,1,2,0,1
R008989,2024-11-01,2024-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,1,1,2,2,0,1
R008990,2024-12-01,2024-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,4,3,5,4,5,0,1
R008991,2024-12-01,2024-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,5,1,1,3,1,1
R008992,2024-12-01,2024-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,2,5,3,1,3,0,0
R008993,2024-12-01,2024-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,2,3,5,2,1,1,1
R008994,2024-12-01,2024-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,4,3,5,4,4,1,0
R008995,2024-12-01,2024-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,5,4,1,5,5,0,0
R008996,2024-12-01,2024-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,2,2,2,2,1,0,1
R008997,2024-12-01,2024-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,4,2,5,2,4,1,0
R008998,2024-12-01,2024-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,5,4,4,1,2,0,1
R008999,2024-12-01,2024-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,4,4,2,5,3,1,0
R009000,2025-01-01,2025-01,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,4,3,4,5,0,1
R009001,2025-01-01,2025-01,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,3,3,2,4,5,1,0
R009002,2025-01-01,2025-01,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,2,4,2,1,0,1
R009003,2025-01-01,2025-01,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,1,5,2,2,2,2,0,1
R009004,2025-01-01,2025-01,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,5,4,5,4,2,1,0
R009005,2025-01-01,2025-01,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,1,3,3,2,0,1
R009006,2025-01-01,2025-01,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,4,2,5,1,2,1,0
R009007,2025-01-01,2025-01,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,4,1,1,2,2,1,1
R009008,2025-01-01,2025-01,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,0,2,4,1,4,3,0,0
R009009,2025-01-01,2025-01,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,3,2,2,3,0,0
R009010,2025-02-01,2025-02,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,3,2,2,1,0,1
R009011,2025-02-01,2025-02,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,1,5,2,5,5,5,1,0
R009012,2025-02-01,2025-02,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,1,2,5,1,5,1,1
R009013,2025-02-01,2025-02,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,3,3,2,4,0,1
R009014,2025-02-01,2025-02,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,5,4,3,3,5,1,0
R009015,2025-02-01,2025-02,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,0,5,4,1,5,2,1,1
R009016,2025-02-01,2025-02,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,1,4,5,2,3,0,0
R009017,2025-02-01,2025-02,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,4,5,5,2,3,1,0
R009018,2025-02-01,2025-02,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,2,1,3,1,1,0,1
R009019,2025-02-01,2025-02,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,4,5,5,4,5,0,1
R009020,2025-03-01,2025-03,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,2,2,5,5,4,1,0
R009021,2025-03-01,2025-03,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,1,4,2,3,2,1,0
R009022,2025-03-01,2025-03,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,2,4,1,2,2,1,1
R009023,2025-03-01,2025-03,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,5,4,3,1,1,0,0
R009024,2025-03-01,2025-03,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,4,1,5,4,3,1,0
R009025,2025-03-01,2025-03,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,0,2,4,4,2,1,1,0
R009026,2025-03-01,2025-03,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,1,4,1,5,4,1,0
R009027,2025-03-01,2025-03,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,4,3,5,4,3,0,1
R009028,2025-03-01,2025-03,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,4,3,3,4,0,1
R009029,2025-03-01,2025-03,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,1,5,1,4,5,2,1,0
R009030,2025-04-01,2025-04,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,0,5,1,5,3,3,0,0
R009031,2025-04-01,2025-04,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,3,1,3,4,1,0,1
R009032,2025-04-01,2025-04,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,5,2,4,5,3,1,0
R009033,2025-04-01,2025-04,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,2,3,5,5,5,0,1
R009034,2025-04-01,2025-04,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,2,3,5,2,3,0,1
R009035,2025-04-01,2025-04,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,0,1,1,3,2,1,0,1
R009036,2025-04-01,2025-04,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,3,3,1,2,0,1
R009037,2025-04-01,2025-04,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,0,4,2,5,3,1,1,1
R009038,2025-04-01,2025-04,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,2,4,1,5,5,1,0
R009039,2025-04-01,2025-04,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,0,3,3,3,3,1,0,1
R009040,2025-05-01,2025-05,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,3,1,1,1,0,1
R009041,2025-05-01,2025-05,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,0,2,3,2,1,2,0,1
R009042,2025-05-01,2025-05,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,4,2,4,1,2,0,1
R009043,2025-05-01,2025-05,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,3,2,4,4,0,1
R009044,2025-05-01,2025-05,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,0,3,3,4,3,1,0,1
R009045,2025-05-01,2025-05,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,4,1,4,4,3,1,0
R009046,2025-05-01,2025-05,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,0,3,4,2,3,2,1,1
R009047,2025-05-01,2025-05,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,1,3,3,1,2,1,1
R009048,2025-05-01,2025-05,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,4,2,1,1,0,1
R009049,2025-05-01,2025-05,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,1,1,1,1,0,1
R009050,2025-06-01,2025-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,5,5,5,1,2,0,0
R009051,2025-06-01,2025-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,2,2,3,3,0,1
R009052,2025-06-01,2025-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,2,1,2,2,2,0,1
R009053,2025-06-01,2025-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,5,3,4,3,1,0,1
R009054,2025-06-01,2025-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,2,3,3,2,3,0,1
R009055,2025-06-01,2025-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,4,3,5,3,1,1,0
R009056,2025-06-01,2025-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,4,3,3,1,0,1
R009057,2025-06-01,2025-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,1,5,4,4,3,1,0,1
R009058,2025-06-01,2025-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,1,2,2,3,0,1
R009059,2025-06-01,2025-06,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,2,2,5,1,2,0,1
R009060,2025-07-01,2025-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,3,1,3,3,0,1
R009061,2025-07-01,2025-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,5,4,1,3,3,1,0
R009062,2025-07-01,2025-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,3,2,1,1,0,1
R009063,2025-07-01,2025-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,0,1,1,2,2,2,1,1
R009064,2025-07-01,2025-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,1,4,2,5,5,0,1
R009065,2025-07-01,2025-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,2,2,3,5,0,1
R009066,2025-07-01,2025-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,5,2,4,5,1,1,1
R009067,2025-07-01,2025-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,3,4,2,2,2,1,1
R009068,2025-07-01,2025-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,3,5,2,5,4,1,1
R009069,2025-07-01,2025-07,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,4,4,4,1,2,0,1
R009070,2025-08-01,2025-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,3,1,1,3,0,1
R009071,2025-08-01,2025-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,1,4,3,1,1,0,1
R009072,2025-08-01,2025-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,4,1,4,1,3,1,0
R009073,2025-08-01,2025-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,2,2,3,3,0,1
R009074,2025-08-01,2025-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,4,3,4,1,0,1
R009075,2025-08-01,2025-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,4,2,5,2,3,0,1
R009076,2025-08-01,2025-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,0,5,1,4,5,5,1,0
R009077,2025-08-01,2025-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,5,5,4,3,5,1,0
R009078,2025-08-01,2025-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,3,3,4,4,2,0,1
R009079,2025-08-01,2025-08,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,4,3,2,2,3,0,1
R009080,2025-09-01,2025-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,2,3,1,1,3,0,1
R009081,2025-09-01,2025-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,3,4,2,4,4,0,0
R009082,2025-09-01,2025-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,1,1,2,1,1,0
R009083,2025-09-01,2025-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,2,5,3,1,1,1,1
R009084,2025-09-01,2025-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,2,1,1,2,1,1,1
R009085,2025-09-01,2025-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,4,4,5,2,1,1,1
R009086,2025-09-01,2025-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,2,5,3,3,5,0,0
R009087,2025-09-01,2025-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,0,2,3,4,4,2,0,1
R009088,2025-09-01,2025-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,4,3,1,3,2,1,0
R009089,2025-09-01,2025-09,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,1,1,4,3,1,1,1,1
R009090,2025-10-01,2025-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,2,3,4,3,3,0,1
R009091,2025-10-01,2025-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,4,1,3,4,3,0,1
R009092,2025-10-01,2025-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,4,4,2,5,5,1,1
R009093,2025-10-01,2025-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,3,5,2,3,0,1
R009094,2025-10-01,2025-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,1,1,3,2,5,3,0,1
R009095,2025-10-01,2025-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,4,3,1,3,2,0,1
R009096,2025-10-01,2025-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,1,2,5,2,5,3,1,1
R009097,2025-10-01,2025-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,4,4,3,1,3,0,1
R009098,2025-10-01,2025-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,4,3,5,3,3,0,0
R009099,2025-10-01,2025-10,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,2,4,5,1,1,1,1
R009100,2025-11-01,2025-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,1,5,2,1,4,0,0
R009101,2025-11-01,2025-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,1,4,3,4,3,5,1,0
R009102,2025-11-01,2025-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,3,3,1,1,3,0,1
R009103,2025-11-01,2025-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,5,2,4,3,3,0,1
R009104,2025-11-01,2025-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,4,2,1,2,3,0,1
R009105,2025-11-01,2025-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,1,3,2,3,2,0,1
R009106,2025-11-01,2025-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,5,4,4,1,1,0,1
R009107,2025-11-01,2025-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,4,5,3,4,4,0,0
R009108,2025-11-01,2025-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,4,3,5,3,4,0,1
R009109,2025-11-01,2025-11,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,1,1,4,3,5,2,4,1,0
R009110,2025-12-01,2025-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,5,3,5,1,4,1,0
R009111,2025-12-01,2025-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,4,5,2,3,4,0,1
R009112,2025-12-01,2025-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,2,1,5,4,2,0,1
R009113,2025-12-01,2025-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,1,5,1,5,4,1,1,1
R009114,2025-12-01,2025-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,1,0,0,4,2,5,2,5,1,0
R009115,2025-12-01,2025-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,4,4,5,2,1,1,1
R009116,2025-12-01,2025-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,1,4,3,1,3,4,0,0
R009117,2025-12-01,2025-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,0,1,5,2,5,5,0,1
R009118,2025-12-01,2025-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,1,1,4,5,4,5,5,1,0
R009119,2025-12-01,2025-12,brand_b,borealis_energy,rtd_beverages,ID,millennial_urban,0,0,0,1,1,3,3,2,0,1
R009120,2024-01-01,2024-01,brand_b,borealis_energy,rtd_beverages,ID,value_seekers,0,0,0,2,3,2,1,2,0,1
R009121,2024-01-01,2024-01,brand_b,borealis_energy,rtd_beverages,ID,value_seekers,0,0,1,2,5,2,4,3,1,0
R009122,2024-01-01,2024-01,brand_b,borealis_energy,rtd_beverages,ID,value_seekers,0,0,0,3,3,2,3,2,0,1
R009123,2024-01-01,2024-01,brand_b,borealis_energy,rtd_beverages,ID,value_seekers,1,0,0,1,4,5,1,2,0,1
R009124,2024-01-01,2024-01,brand_b,borealis_energy,rtd_beverages,ID,value_seekers,0,0,0,2,4,1,3,1,0,0
R009125,2024-01-01,2024-01,brand_b,borealis_energy,rtd_beverages,ID,value_seekers,0,0,1,3,4,2,1,5,0,1
R009126,2024-01-01,2024-01,brand_b,borealis_energy,rtd_beverages,ID,value_seekers,0,0,0,3,2,4,2,3,0,1
R009127,2024-01-01,2024-01,brand_b,borealis_energy,rtd_beverages,ID,value_seekers,0,0,1,2,4,2,3,1,0,1
R009128,2024-01-01,2024-01,brand_b,borealis_energy,rtd_beverages,ID,value_seekers,1,0,0,5,3,4,3,3,1,0
R009129,2024-01-01,2024-01,brand_b,borealis_energy,rtd_beverages,ID,value_seekers,1,0,1,5,1,4,5,4,1,0
R009130,2024-02-01,2024-02,brand_b,borealis_energy,rtd_beverages,ID,value_seekers,0,1,0,5,4,4,5,5,0,1
R009131,2024-02-01,2024-02,brand_b,borealis_energy,rtd_beverages,ID,value_seekers,1,0,0,3,2,3,4,5,0,0
R009132,2024-02-01,2024-02,brand_b,borealis_energy,rtd_beverages,ID,value_seekers,1,1,1,1,3,1,2,2,0,0
R009133,2024-02-01,2024-02,brand_b,borealis_energy,rtd_beverages,ID,value_seekers,0,0,0,2,3,1,1,2,0,1
R009134,2024-02-01,2024-02,brand_b,borealis_energy,rtd_beverages,ID,value_seekers,1,1,1,5,4,5,5,4,1,0
R009135,2024-02-01,2024-02,brand_b,borealis_energy,rtd_beverages,ID,value_seekers,0,0,0,1,4,3,1,3,0,1
R009136,2024-02-01,2024-02,brand_b,borealis_energy,rtd_beverages,ID,value_seekers,0,0,1,4,3,2,5,4,1,0
